Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Sun Aug 20 14:42:10 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.717,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2051.0,2051.0,0.0,4.39,4.99
Sun Aug 20 14:42:11 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.717,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2050.0,2051.0,0.0,4.546,4.973
Sun Aug 20 14:42:12 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.717,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2051.0,2052.0,0.0,4.664,4.947
Sun Aug 20 14:42:13 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.717,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2050.0,2051.0,0.0,4.713,4.921
Sun Aug 20 14:42:14 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.717,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2050.0,2051.0,0.0,4.734,4.895
Sun Aug 20 14:42:15 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.718,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2051.0,2051.0,0.0,5.0,4.869
Sun Aug 20 14:42:16 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.718,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2050.0,2051.0,0.0,5.0,4.869
Sun Aug 20 14:42:17 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.718,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2050.0,2051.0,0.0,5.0,4.869
Sun Aug 20 14:42:18 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.97,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.718,3.759,3.757,3.717,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2051.0,2051.0,0.0,5.0,4.869
Sun Aug 20 14:42:19 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,38.0,195.0,0.0,262.9,262.9,50.0,13.7,0.363,50.0,100.0,262.98,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,262.9,38.0,36.0,37.0,0.0,0.0,104.0,122.0,3.718,3.759,3.757,3.718,3.759,3.757,5.19,5.19,5.19,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2051.0,2051.0,0.0,5.0,4.869
