Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Sat Aug 19 21:23:46 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.76,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2053.0,2052.0,0.0,5.0,4.991
Sat Aug 19 21:23:47 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.3,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,5.0,4.991
Sat Aug 19 21:23:48 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,5.0,4.991
Sat Aug 19 21:23:49 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,5.0,4.991
Sat Aug 19 21:23:50 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,5.0,4.991
Sat Aug 19 21:23:51 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.414,4.962
Sat Aug 19 21:23:52 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.414,4.962
Sat Aug 19 21:23:53 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.521,4.936
Sat Aug 19 21:23:54 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.573,4.91
Sat Aug 19 21:23:55 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.4,265.4,64.5,17.8,0.364,35.0,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,32.0,30.0,31.0,0.0,0.0,130.0,111.0,3.759,3.796,3.792,3.759,3.796,3.792,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.597,4.884
