Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Sat Aug 19 21:58:21 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2054.0,2052.0,0.0,0.0,0.0
Sat Aug 19 21:58:22 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2052.0,2052.0,0.0,5.0,4.991
Sat Aug 19 21:58:23 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,5.0,4.991
Sat Aug 19 21:58:24 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,5.0,4.991
Sat Aug 19 21:58:25 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,5.0,4.991
Sat Aug 19 21:58:26 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.304,4.971
Sat Aug 19 21:58:27 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.304,4.971
Sat Aug 19 21:58:28 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.47,4.943
Sat Aug 19 21:58:29 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.546,4.917
Sat Aug 19 21:58:30 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2051.0,2051.0,0.0,4.586,4.891
Sat Aug 19 21:58:31 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.787,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.7,2051.0,2051.0,0.0,4.599,4.865
Sat Aug 19 21:58:32 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,200.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.786,3.755,3.791,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2054.0,2052.0,0.0,4.606,4.857
Sat Aug 19 21:58:33 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,201.0,0.0,265.0,265.0,64.0,17.6,0.364,35.5,100.0,265.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.0,31.0,30.0,30.0,0.0,0.0,131.0,104.0,3.754,3.79,3.786,3.754,3.79,3.787,5.2,5.2,5.2,19.0,51.0,19.0,51.0,1.0,1.0,12.6,2053.0,2052.0,0.0,4.606,4.857
