Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Sun Aug 20 12:15:28 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.27,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,28.0,29.0,0.0,0.0,104.0,143.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.8,2051.0,2051.0,0.0,4.369,4.99
Sun Aug 20 12:15:29 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.27,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,28.0,29.0,0.0,0.0,104.0,143.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2051.0,2051.0,0.0,4.568,4.964
Sun Aug 20 12:15:30 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.27,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.8,2051.0,2051.0,0.0,4.659,4.938
Sun Aug 20 12:15:31 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.27,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2051.0,2051.0,0.0,4.693,4.912
Sun Aug 20 12:15:32 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.27,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.8,2050.0,2051.0,0.0,4.707,4.894
Sun Aug 20 12:15:33 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.27,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.066,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2051.0,2051.0,0.0,5.0,4.894
Sun Aug 20 12:15:34 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.28,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2051.0,2051.0,0.0,5.0,4.894
Sun Aug 20 12:15:35 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.28,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2050.0,2051.0,0.0,5.0,4.868
Sun Aug 20 12:15:36 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.28,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.8,2051.0,2051.0,0.0,5.0,4.868
Sun Aug 20 12:15:37 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.28,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2051.0,2051.0,0.0,5.0,4.868
Sun Aug 20 12:15:38 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.28,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2051.0,2051.0,0.0,4.793,4.86
Sun Aug 20 12:15:39 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,21.0,249.0,0.0,284.2,284.2,94.0,25.9,0.364,5.5,100.0,284.28,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.2,30.0,29.0,29.0,0.0,0.0,104.0,131.0,4.056,4.067,4.061,4.056,4.067,4.061,5.2,5.2,5.2,51.0,57.0,51.0,57.0,1.0,1.0,13.7,2051.0,2051.0,0.0,4.753,4.834
