Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Fri Aug 18 10:46:12 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,261.0,0.0,265.3,265.3,54.5,15.1,0.131,80.5,100.0,265.32,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.3,34.0,32.0,33.0,0.0,0.0,111.0,127.0,3.764,3.793,3.791,3.764,3.793,3.79,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2052.0,0.0,4.713,3.671
Fri Aug 18 10:46:13 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,261.0,0.0,265.3,265.3,54.5,15.1,0.131,80.5,100.0,265.35,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.3,34.0,32.0,33.0,0.0,0.0,111.0,127.0,3.764,3.794,3.791,3.764,3.794,3.791,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.5,2050.0,2051.0,0.0,4.713,3.671
Fri Aug 18 10:46:14 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,261.0,0.0,265.3,265.3,54.5,15.1,0.131,80.5,100.0,265.38,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.3,34.0,32.0,33.0,0.0,0.0,111.0,127.0,3.765,3.794,3.791,3.765,3.794,3.791,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.5,2051.0,2051.0,0.0,4.713,3.671
Fri Aug 18 10:46:15 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,261.0,0.0,265.4,265.4,54.5,15.1,0.131,80.5,100.0,265.4,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,34.0,32.0,33.0,0.0,0.0,111.0,127.0,3.765,3.795,3.792,3.765,3.794,3.792,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2051.0,0.0,4.713,3.671
Fri Aug 18 10:46:16 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,261.0,0.0,265.4,265.4,54.5,15.1,0.131,80.5,100.0,265.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.766,3.795,3.792,3.766,3.795,3.792,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2051.0,0.0,4.713,3.671
Fri Aug 18 10:46:17 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,261.0,0.0,265.4,265.4,54.5,15.1,0.131,80.5,100.0,265.45,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.766,3.795,3.792,3.766,3.795,3.792,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2052.0,0.0,4.78,3.671
Fri Aug 18 10:46:18 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,261.0,0.0,265.4,265.4,54.5,15.1,0.131,80.5,100.0,265.47,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.766,3.795,3.793,3.766,3.795,3.793,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.5,2050.0,2051.0,0.0,4.756,3.671
Fri Aug 18 10:46:19 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,262.0,0.0,265.4,265.4,54.5,15.1,0.131,80.5,100.0,265.49,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.4,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.767,3.796,3.793,3.767,3.796,3.793,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2051.0,0.0,4.736,3.671
Fri Aug 18 10:46:20 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,262.0,0.0,265.5,265.5,54.5,15.1,0.131,80.5,100.0,265.51,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.5,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.767,3.796,3.793,3.767,3.796,3.793,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2051.0,0.0,4.729,3.671
Fri Aug 18 10:46:21 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,262.0,0.0,265.5,265.5,54.5,15.1,0.131,80.5,100.0,265.53,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.5,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.768,3.796,3.793,3.767,3.796,3.793,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2050.0,2051.0,0.0,4.729,3.671
Fri Aug 18 10:46:22 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,262.0,0.0,265.5,265.5,54.5,15.1,0.131,80.5,100.0,265.55,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.5,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.768,3.796,3.794,3.768,3.796,3.794,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2051.0,0.0,4.729,3.671
Fri Aug 18 10:46:23 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,262.0,0.0,265.5,265.5,54.5,15.1,0.131,80.5,100.0,265.56,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,265.5,34.0,32.0,33.0,0.0,0.0,111.0,137.0,3.768,3.797,3.794,3.768,3.797,3.794,1.57,4.1,1.87,19.0,51.0,19.0,51.0,57.0,13.0,12.6,2051.0,2051.0,0.0,4.447,3.67
