Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Fri Aug 18 21:33:55 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,24.0,315.0,81.0,272.6,285.7,96.5,26.5,0.172,3.0,100.0,276.81,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,274.2,29.0,26.0,27.0,0.0,0.0,140.0,111.0,3.795,3.936,3.911,4.054,4.099,4.09,2.29,3.39,2.46,56.0,43.0,22.0,43.0,57.0,56.0,13.7,3888.0,2383.0,0.0,4.474,3.661
Fri Aug 18 21:33:56 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,23.0,315.0,51.7,275.7,285.7,96.5,26.5,0.172,3.0,100.0,270.41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,269.2,29.0,26.0,27.0,0.0,0.0,140.0,111.0,3.717,3.922,3.901,4.03,4.125,4.085,2.15,3.63,2.4,23.0,29.0,29.0,9.0,57.0,56.0,13.7,2040.0,2050.0,0.0,4.57,3.66
Fri Aug 18 21:33:57 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,32.0,315.0,-0.1,283.9,285.7,96.5,26.5,0.161,3.0,100.0,284.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.0,29.0,26.0,27.0,0.0,0.0,140.0,111.0,4.055,4.059,4.058,4.051,4.055,4.054,2.1,3.73,2.31,30.0,57.0,26.0,29.0,57.0,56.0,13.7,2048.0,2051.0,0.0,4.619,3.655
Fri Aug 18 21:33:58 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,32.0,315.0,0.2,284.1,285.7,96.5,26.5,0.161,3.0,100.0,284.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.1,29.0,26.0,27.0,0.0,0.0,140.0,111.0,4.058,4.062,4.061,4.059,4.062,4.061,2.1,3.73,2.31,30.0,57.0,30.0,43.0,57.0,56.0,13.7,2058.0,2052.0,0.0,4.602,3.655
Fri Aug 18 21:33:59 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,32.0,315.0,0.3,284.3,284.3,96.5,26.5,0.161,3.0,100.0,284.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.3,29.0,26.0,27.0,0.0,0.0,140.0,111.0,4.06,4.064,4.062,4.061,4.064,4.063,2.1,3.73,2.31,51.0,57.0,51.0,57.0,57.0,56.0,13.7,2057.0,2052.0,0.0,4.602,3.655
Fri Aug 18 21:34:00 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,30.0,315.0,0.2,284.4,284.4,96.5,26.5,0.161,3.0,100.0,284.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.4,29.0,26.0,27.0,0.0,0.0,140.0,111.0,4.062,4.066,4.064,4.063,4.066,4.064,2.1,3.73,2.31,51.0,57.0,51.0,57.0,57.0,56.0,13.7,2056.0,2052.0,0.0,4.602,3.655
Fri Aug 18 21:34:01 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,30.0,315.0,0.1,284.5,284.5,96.5,26.5,0.161,3.0,100.0,284.53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.5,29.0,26.0,27.0,0.0,0.0,140.0,111.0,4.063,4.067,4.065,4.064,4.067,4.066,2.1,3.73,2.31,51.0,57.0,51.0,57.0,57.0,56.0,13.7,2054.0,2052.0,0.0,4.602,3.655
Fri Aug 18 21:34:03 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,30.0,315.0,2.6,284.2,284.6,96.5,26.5,0.161,3.0,100.0,284.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,284.6,29.0,26.0,27.0,0.0,0.0,140.0,111.0,4.048,4.058,4.057,4.066,4.069,4.067,2.1,3.73,2.31,31.0,57.0,30.0,57.0,57.0,56.0,13.8,2183.0,2074.0,0.0,4.602,3.655
Fri Aug 18 21:34:04 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,28.0,315.0,9.8,283.1,284.8,96.5,26.5,0.161,3.0,100.0,283.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,283.0,29.0,26.0,27.0,0.0,0.0,140.0,111.0,4.03,4.047,4.045,4.066,4.075,4.069,2.1,3.73,2.31,56.0,43.0,57.0,43.0,57.0,56.0,13.7,2269.0,2084.0,0.0,4.632,3.655
Fri Aug 18 21:34:05 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,28.0,315.0,24.2,281.0,284.7,96.5,26.5,0.161,3.0,100.0,281.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,280.5,29.0,26.0,27.0,0.0,0.0,140.0,111.0,3.964,4.012,4.006,4.064,4.085,4.071,2.1,3.73,2.31,56.0,15.0,57.0,43.0,57.0,56.0,13.7,2740.0,2157.0,0.0,4.693,3.659
